id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9
2856,0,0,2,0,0,4,3,1,2,10
2857,1,1,2,1,5,2,5,8,2,6
2858,0,0,0,2,0,4,1,3,3,2
2859,1,2,3,1,1,2,7,4,8,9
2860,0,2,1,1,1,6,7,0,6,9
2861,0,2,1,3,0,5,0,5,0,8
2862,0,1,3,0,5,6,1,0,2,5
2863,1,2,2,2,3,5,4,1,4,5
2864,1,2,2,2,5,6,6,5,0,1
2865,1,0,2,0,1,1,7,2,5,8
2866,1,1,3,1,5,2,2,8,7,8
2867,1,0,1,2,1,1,6,1,2,3
2868,0,0,1,1,2,2,1,3,3,5
2869,0,2,1,1,0,6,6,3,1,6
2870,1,0,0,0,1,1,5,1,3,9
2871,0,2,0,4,3,1,1,5,4,7
2872,1,2,0,3,2,2,7,4,0,9
2873,1,0,1,3,3,4,7,1,0,9
2874,1,1,3,0,4,6,7,2,1,5
2875,1,1,2,2,3,6,1,0,8,5
2876,1,1,3,4,0,2,4,0,5,4
2877,1,2,3,2,0,3,6,8,3,10
2878,1,1,3,0,2,2,5,3,7,1
2879,1,0,0,2,3,2,5,5,3,10
2880,0,1,1,2,1,4,6,4,3,2
2881,0,1,0,2,5,4,2,1,0,1
2882,0,2,0,2,5,5,2,2,7,10
2883,1,1,0,2,2,4,5,2,1,9
2884,1,2,1,4,5,4,0,8,8,2
2885,0,1,1,4,0,0,6,8,1,10
2886,1,1,3,2,5,2,4,3,2,8
2887,1,2,0,3,3,3,1,7,2,4
2888,1,2,0,4,2,5,1,0,6,0
2889,1,1,3,4,0,4,3,1,7,1
2890,1,2,1,0,1,2,6,4,0,9
2891,0,1,1,3,4,5,3,7,6,2
2892,0,1,2,4,3,3,4,2,9,9
2893,1,2,3,1,0,5,0,7,6,10
2894,1,1,1,1,5,0,6,2,9,2
2895,0,2,2,0,2,2,4,2,2,4
2896,1,2,1,1,0,5,7,2,1,4
2897,0,0,2,2,2,2,1,5,7,9
2898,0,0,0,1,2,0,4,7,3,0
2899,0,0,2,0,0,6,5,7,9,3
2900,0,0,0,4,0,4,5,8,7,8
2901,0,2,3,2,3,0,4,6,9,4
2902,0,1,1,1,2,6,4,1,2,5
2903,1,2,2,2,0,5,0,4,1,5
2904,0,0,3,3,3,5,5,5,6,7
2905,1,2,1,3,3,4,1,3,6,7
2906,1,1,3,1,1,3,5,0,6,8
2907,1,0,1,2,3,0,0,7,5,6
2908,0,1,0,4,1,5,0,2,5,5
2909,1,1,3,1,4,0,0,7,9,8
2910,1,0,2,1,0,1,6,5,1,2
2911,1,2,1,1,5,5,7,2,5,10
2912,0,1,1,0,0,2,0,3,3,0
2913,0,2,2,2,2,4,2,8,5,2
2914,0,2,1,0,3,5,0,0,1,7
2915,0,0,0,4,3,0,2,4,7,1
2916,0,1,1,2,1,5,5,0,4,5
2917,0,0,2,4,4,1,2,6,2,4
2918,0,2,3,2,5,3,2,1,3,7
2919,0,2,2,0,0,3,1,0,2,6
2920,0,2,0,3,5,4,0,4,1,4
2921,0,0,1,3,1,6,5,1,2,10
2922,0,1,1,2,0,4,4,7,6,6
2923,0,2,3,4,4,1,3,8,0,7
2924,0,2,1,0,1,4,4,0,0,8
2925,1,1,2,1,3,4,7,0,6,0
2926,0,0,2,2,2,4,5,2,4,6
2927,0,1,3,2,3,6,4,5,3,0
2928,1,0,1,4,2,1,5,8,7,10
2929,0,1,1,3,3,6,6,0,4,10
2930,0,1,0,2,4,5,3,8,4,7
2931,0,1,2,1,3,2,0,2,3,1
2932,0,2,1,1,2,3,6,0,1,9
2933,0,1,0,2,1,3,5,2,6,3
2934,0,2,1,1,1,4,3,3,6,10
2935,1,2,1,2,5,0,7,2,7,1
2936,1,0,1,1,2,0,7,2,8,2
2937,0,2,2,2,0,2,2,7,5,2
2938,0,0,3,4,1,4,6,7,8,2
2939,1,2,1,4,2,5,4,7,6,10
2940,0,0,3,3,4,3,0,8,2,1
2941,1,0,0,1,5,3,2,6,3,3
2942,0,1,1,4,0,5,4,3,8,2
2943,0,1,2,4,4,2,1,5,5,8
2944,0,1,2,2,4,2,7,0,5,4
2945,0,1,1,0,3,5,4,8,7,10
2946,1,0,1,0,5,2,6,0,3,2
2947,1,2,2,1,2,3,0,2,8,0
2948,1,0,1,3,0,1,5,1,7,10
2949,1,1,0,0,0,5,6,1,0,10
2950,1,1,2,1,0,1,2,3,4,1
2951,1,2,2,1,2,4,5,5,5,4
2952,1,0,0,2,1,4,4,8,5,2
2953,0,2,1,3,5,4,6,5,1,7
2954,0,0,2,3,5,0,3,7,5,0
2955,0,2,2,2,2,5,5,1,9,5
2956,0,2,1,4,4,0,6,5,4,5
2957,0,0,3,4,1,5,3,2,4,9
2958,1,0,3,1,1,1,5,8,0,0
2959,0,1,2,3,3,3,0,5,9,8
2960,0,2,3,0,0,2,6,8,3,2
2961,1,2,2,3,4,2,4,8,6,7
2962,1,2,2,3,5,5,7,8,9,4
2963,1,0,3,1,4,1,4,1,8,1
2964,0,2,1,0,3,0,6,2,9,5
2965,1,1,3,3,1,5,7,5,5,10
2966,1,1,3,3,0,6,3,7,2,5
2967,1,0,3,1,5,2,3,1,6,4
2968,1,0,3,3,1,6,1,4,4,5
2969,1,2,0,0,2,2,6,4,8,8
2970,1,0,1,3,4,1,4,2,7,2
2971,1,2,2,3,4,1,3,0,5,5
2972,1,2,0,3,3,3,7,3,7,2
2973,0,1,2,4,4,4,6,3,5,3
2974,0,1,0,4,0,3,3,5,9,2
2975,0,1,0,0,4,4,1,4,8,2
2976,0,0,1,3,5,6,5,7,3,6
2977,1,0,1,1,3,6,4,4,8,8
2978,0,0,2,0,1,5,1,4,3,9
2979,0,1,3,3,4,2,4,1,3,2
2980,0,0,1,4,4,1,4,6,1,9
2981,0,0,0,3,1,1,2,4,8,0
2982,0,1,3,0,1,6,3,2,1,9
2983,1,0,3,1,2,5,7,1,2,10
2984,0,0,1,1,4,2,0,4,3,7
2985,1,2,3,0,0,5,0,1,7,7
2986,0,1,1,1,0,5,6,3,3,6
2987,0,1,3,1,4,6,4,4,0,3
2988,1,1,1,4,2,5,1,8,6,8
2989,1,1,1,4,0,5,0,4,2,9
2990,1,1,0,2,4,2,4,2,1,4
2991,0,1,1,0,0,4,4,7,4,3
2992,0,2,2,1,2,1,6,5,6,2
2993,0,1,1,4,5,1,1,6,7,0
2994,0,0,3,2,1,5,1,2,8,4
2995,1,2,3,4,5,6,1,7,1,10
2996,1,1,1,4,2,5,6,5,5,8
2997,0,1,1,2,4,3,6,6,3,3
2998,1,1,2,4,2,5,7,6,5,1
2999,1,2,3,3,2,6,6,2,0,4
3000,1,2,0,3,2,0,5,7,5,2
3001,1,2,3,1,1,5,5,4,8,8
3002,0,1,2,4,4,6,2,5,0,6
3003,0,2,3,3,3,5,1,4,1,10
3004,0,1,0,1,4,3,3,4,5,1
3005,0,2,1,2,5,0,6,6,7,1
3006,0,1,0,2,3,3,7,6,0,1
3007,1,0,1,3,3,0,5,2,3,4
3008,0,0,3,0,3,3,1,7,4,1
3009,0,0,2,0,2,3,3,8,7,9
3010,1,1,3,4,1,2,4,1,9,8
3011,0,0,0,3,1,4,7,6,0,1
3012,0,1,1,3,2,5,0,3,8,8
3013,1,2,0,4,3,2,4,6,8,6
3014,1,2,1,3,5,2,3,6,4,1
3015,0,2,3,0,1,6,3,2,2,2
3016,0,0,0,0,1,5,2,3,0,3
3017,0,1,1,1,1,1,2,0,9,5
3018,1,1,3,0,2,2,5,8,9,10
3019,0,2,1,0,4,1,3,4,0,0
3020,1,0,0,4,4,1,2,7,3,2
3021,1,1,3,4,0,0,3,7,4,10
3022,1,2,1,4,0,1,4,7,9,2
3023,0,2,3,3,1,1,1,4,4,4
3024,0,1,2,4,1,5,4,4,1,10
3025,0,2,0,4,2,1,5,6,2,0
3026,0,2,3,0,3,1,5,8,0,10
3027,0,2,1,0,3,1,0,1,4,1
3028,0,0,1,4,1,5,6,0,8,7
3029,1,1,3,1,4,4,7,5,3,5
3030,1,1,3,1,0,3,6,3,7,2
3031,0,0,3,0,0,1,1,5,0,1
3032,1,2,0,4,4,1,5,2,2,5
3033,1,1,3,4,0,3,5,0,5,6
3034,0,2,1,4,0,2,4,7,5,6
3035,0,1,3,1,1,0,2,5,7,8
3036,0,0,2,4,5,4,4,8,3,6
3037,0,2,0,1,5,4,5,0,7,9
3038,1,1,2,1,1,0,0,6,1,6
3039,0,1,1,4,0,0,7,0,9,5
3040,0,2,1,1,0,3,1,5,1,6
3041,0,0,1,0,4,1,6,1,3,7
3042,0,1,2,4,1,5,7,7,9,10
3043,0,1,3,3,3,2,4,5,2,3
3044,1,2,2,0,3,4,4,3,4,7
3045,1,0,3,1,2,2,0,5,2,8
3046,0,2,0,1,1,2,3,0,1,9
3047,0,1,0,3,1,5,1,6,0,7
3048,0,1,1,3,5,0,7,1,2,2
3049,0,1,0,3,1,1,3,4,6,0
3050,1,1,1,3,1,0,0,6,4,0
3051,1,1,1,4,5,0,6,6,0,3
3052,1,1,3,0,3,1,7,1,9,3
3053,1,0,2,4,4,2,7,2,1,10
3054,0,2,0,0,4,0,6,0,8,3
3055,0,0,0,3,0,5,3,6,3,10
3056,0,0,0,0,3,3,1,3,0,1
3057,0,1,3,0,4,4,5,5,8,0
3058,0,1,3,3,1,0,1,7,7,0
3059,0,0,3,4,2,3,1,3,6,1
3060,0,2,2,2,1,0,3,3,9,1
3061,1,2,2,2,4,3,7,7,3,10
3062,1,2,3,1,3,4,1,6,9,8
3063,1,2,1,3,5,1,7,7,1,5
3064,0,2,2,0,3,1,5,1,8,2
3065,0,2,1,0,1,0,1,5,7,0
3066,1,1,2,0,3,2,5,4,7,1
3067,1,1,0,3,2,4,6,5,9,0
3068,0,1,2,3,1,4,4,5,9,9
3069,1,1,0,2,1,0,5,8,3,1
3070,1,1,0,1,1,6,0,3,2,6
3071,1,0,0,4,2,4,7,5,8,0
3072,0,0,2,1,4,0,5,0,4,7
3073,0,2,3,1,0,6,5,8,2,1
3074,1,1,2,0,5,4,6,8,1,1
3075,0,2,1,1,4,4,0,8,1,0
3076,1,2,3,0,4,0,2,3,5,9
3077,0,0,1,3,2,5,5,7,7,2
3078,1,2,3,2,0,1,7,5,5,2
3079,0,0,2,3,2,6,0,6,7,9
3080,0,2,3,1,3,2,1,6,6,7
3081,1,0,0,2,2,3,7,7,1,0
3082,0,2,1,4,2,0,7,0,1,9
3083,1,2,0,2,1,5,2,4,0,1
3084,1,0,3,0,2,4,0,4,6,8
3085,0,2,1,1,4,6,3,5,7,5
3086,0,1,1,2,3,3,1,4,2,8
3087,1,1,2,2,4,5,4,2,0,0
3088,0,0,0,1,4,3,6,5,6,6
3089,0,1,2,1,2,3,4,5,7,8
3090,1,2,1,0,1,3,6,7,4,6
3091,0,0,1,2,4,5,2,3,2,10
3092,1,1,0,3,1,0,4,6,1,0
3093,0,0,1,4,3,0,4,1,4,9
3094,1,0,1,4,2,3,2,5,6,1
3095,1,0,2,0,3,5,2,4,4,8
3096,1,1,3,2,2,1,7,1,8,9
3097,1,1,3,2,4,3,2,2,9,5
3098,0,1,1,3,0,0,5,5,5,3
3099,0,1,2,2,5,2,4,5,2,8
3100,1,1,3,2,3,5,5,0,4,4
3101,0,2,2,3,4,2,0,4,6,9
3102,0,0,1,3,5,1,4,8,5,4
3103,1,2,3,2,0,0,6,0,0,3
3104,1,0,2,0,0,4,1,4,0,3
3105,1,1,0,2,0,5,3,7,7,10
3106,1,0,2,2,5,0,7,6,3,9
3107,0,1,3,0,5,1,7,7,8,5
3108,0,0,2,4,4,4,0,3,2,6
3109,1,0,1,4,4,2,1,2,5,10
3110,0,0,2,3,4,1,4,7,7,5
3111,0,2,1,0,4,2,4,3,8,8
3112,1,1,2,1,2,0,5,0,4,7
3113,0,1,2,1,3,3,4,1,4,8
3114,1,0,0,3,4,2,6,0,7,5
3115,1,1,3,1,5,1,6,4,2,1
3116,1,0,2,3,5,0,2,4,6,9
3117,1,0,1,2,5,1,0,5,4,8
3118,0,2,0,0,2,4,7,2,0,7
3119,0,0,3,4,1,3,0,6,1,8
3120,1,2,1,3,2,2,2,0,6,4
3121,0,1,0,2,5,5,3,7,4,8
3122,1,2,1,2,1,0,5,4,7,4
3123,1,2,1,0,5,2,7,4,4,1
3124,1,0,3,3,2,4,7,6,2,5
3125,0,1,0,3,3,6,1,0,8,10
3126,1,0,3,1,1,3,6,5,9,2
3127,1,1,0,1,2,3,5,1,7,1
3128,1,2,2,0,5,6,2,7,8,4
3129,1,0,3,3,3,2,3,1,8,4
3130,0,2,2,2,3,5,4,6,5,3
3131,0,1,3,0,5,3,3,3,9,6
3132,0,2,1,0,3,0,4,6,4,2
3133,0,2,1,0,0,2,6,8,0,4
3134,1,1,1,4,4,0,4,4,6,8
3135,1,0,1,1,2,4,2,0,0,10
3136,0,2,2,0,4,3,3,3,7,2
3137,1,0,1,3,4,5,2,6,2,6
3138,1,2,2,2,2,2,6,0,8,9
3139,1,0,0,0,2,0,0,2,3,6
3140,1,2,0,2,2,1,6,8,1,5
3141,1,1,0,2,3,4,2,1,7,5
3142,1,1,1,2,1,0,6,2,5,1
3143,1,0,1,1,0,1,0,7,7,3
3144,1,0,2,3,5,2,5,3,3,3
3145,1,1,2,0,2,4,7,3,9,7
3146,0,1,0,4,3,2,1,7,5,3
3147,0,2,0,0,0,4,6,1,9,1
3148,0,0,3,1,0,4,3,3,8,8
3149,0,1,1,3,1,2,2,2,2,10
3150,1,2,0,2,3,2,6,0,9,7
3151,0,2,0,2,0,5,5,4,6,3
3152,1,0,3,0,3,3,2,7,9,4
3153,1,0,1,4,2,5,2,8,3,7
3154,0,2,1,3,0,5,0,4,4,3
3155,0,1,1,3,0,0,4,5,1,0
3156,1,1,2,3,2,4,1,2,7,9
3157,0,2,2,3,4,1,5,7,5,7
3158,0,1,3,1,0,2,7,7,9,4
3159,1,1,1,0,2,1,0,7,5,2
3160,1,2,2,4,0,6,6,2,9,8
3161,1,0,3,3,3,3,1,8,2,1
3162,0,2,2,3,3,0,0,0,8,4
3163,1,0,2,3,5,4,4,1,9,9
3164,1,0,0,4,5,6,5,1,8,8
3165,0,1,3,1,2,6,3,5,2,0
3166,1,2,0,0,3,2,2,2,9,6
3167,1,0,0,3,0,2,2,7,1,3
3168,0,0,1,3,3,0,5,8,5,2
3169,1,1,3,1,4,1,4,7,0,8
3170,0,0,1,0,3,2,0,1,0,1
3171,0,2,1,0,2,6,4,2,1,4
3172,0,0,3,1,3,2,3,1,4,8
3173,1,2,0,3,2,5,2,3,3,10
3174,0,1,1,3,3,3,2,2,5,2
3175,1,1,2,2,2,6,6,7,6,5
3176,0,1,0,1,2,1,4,8,1,2
3177,1,1,0,4,3,5,0,2,6,6
3178,0,1,3,2,2,6,5,7,0,3
3179,0,0,2,2,4,5,5,1,2,3
3180,0,2,2,3,1,2,6,3,7,9
3181,1,1,0,1,2,4,0,2,4,1
3182,1,2,3,1,4,0,4,6,7,5
3183,1,0,1,4,2,2,4,6,0,0
3184,1,0,0,4,0,1,4,6,0,9
3185,0,0,2,2,2,6,2,6,3,3
3186,1,1,3,0,2,0,7,1,7,5
3187,1,0,0,3,4,0,5,8,9,4
3188,0,1,0,3,2,4,2,2,0,5
3189,1,0,3,0,1,0,3,3,5,0
3190,0,1,1,1,4,1,0,5,3,3
3191,1,2,3,4,2,2,0,0,4,1
3192,0,1,2,0,4,5,5,1,9,5
3193,1,2,2,0,4,4,4,5,0,8
3194,0,2,0,0,0,6,0,8,1,1
3195,1,2,3,3,5,3,0,6,0,6
3196,0,2,0,3,4,1,4,1,6,7
3197,1,0,1,4,4,3,7,1,4,8
3198,1,0,3,2,2,1,5,0,6,6
3199,1,2,3,1,1,5,4,8,4,9
3200,1,1,2,2,3,6,1,5,5,10
3201,1,1,3,2,2,5,2,7,4,2
3202,0,2,3,4,0,0,0,3,9,3
3203,1,0,3,3,4,5,2,0,0,0
3204,0,0,3,2,0,5,2,5,6,2
3205,0,0,3,2,2,6,7,7,4,9
3206,0,1,1,1,2,0,0,8,2,4
3207,0,1,0,2,3,2,2,1,8,3
3208,0,2,3,4,2,2,5,2,0,6
3209,1,1,3,1,4,4,4,0,1,9
3210,1,0,0,0,5,1,6,7,3,8
3211,0,1,1,4,4,0,4,8,7,2
3212,0,2,2,0,2,2,0,5,3,9
3213,0,0,1,3,0,2,3,4,9,7
3214,0,2,1,4,2,2,2,1,5,5
3215,1,2,0,0,2,1,7,5,2,2
3216,1,0,0,1,0,4,3,2,8,2
3217,1,1,1,0,5,2,0,2,3,0
3218,0,2,3,1,2,6,0,5,8,7
3219,1,1,0,1,0,3,3,2,0,7
3220,1,2,1,4,1,4,0,2,5,4
3221,1,2,2,0,0,2,6,7,0,2
3222,1,2,0,0,5,2,6,3,7,5
3223,0,1,1,0,1,5,7,8,3,10
3224,1,2,1,0,1,4,3,2,2,2
3225,0,1,3,4,5,3,3,0,9,0
3226,1,2,3,2,0,1,4,8,6,0
3227,0,0,3,3,2,1,1,6,7,2
3228,1,0,0,3,1,6,0,8,1,6
3229,1,2,1,4,4,5,5,1,9,8
3230,0,2,0,0,3,0,1,8,9,9
3231,0,1,2,3,1,3,4,6,5,5
3232,1,1,3,3,5,3,2,2,9,1
3233,1,1,0,2,5,4,0,5,3,1
3234,0,2,1,3,1,5,1,2,2,0
3235,1,1,1,0,5,4,3,8,9,9
3236,1,2,3,4,3,6,7,4,9,3
3237,1,0,0,2,5,3,0,1,9,4
3238,1,2,2,2,0,3,4,8,5,4
3239,0,0,3,0,0,0,2,4,3,10
3240,1,1,3,3,3,3,1,4,8,6
3241,1,0,2,3,1,5,2,6,2,1
3242,1,2,3,1,1,4,1,4,1,10
3243,1,0,1,2,1,6,0,8,0,2
3244,1,0,0,3,1,2,1,1,1,10
3245,1,0,1,4,5,3,4,4,4,2
3246,1,1,1,2,0,5,0,4,5,3
3247,1,1,3,2,4,3,2,3,1,0
3248,1,0,0,2,5,1,1,2,5,1
3249,1,1,0,2,3,3,2,1,2,1
3250,0,0,0,0,5,6,0,6,9,0
3251,0,0,1,0,1,2,1,7,8,2
3252,0,1,0,3,3,3,6,1,6,3
3253,1,1,2,3,0,3,2,4,3,4
3254,0,1,1,2,4,6,0,0,6,8
3255,1,1,1,4,2,1,5,3,8,10
3256,0,2,0,2,1,3,4,3,6,2
3257,1,1,0,1,5,3,6,6,6,4
3258,0,1,0,1,1,6,0,6,8,4
3259,0,1,2,1,4,5,3,6,5,7
3260,1,1,1,2,1,5,7,4,9,3
3261,1,1,1,3,3,4,1,6,7,4
3262,1,1,1,4,5,6,2,7,3,6
3263,0,1,2,3,0,5,6,2,3,10
3264,0,2,1,0,2,5,0,3,5,7
3265,0,1,3,0,1,1,3,6,0,1
3266,0,1,1,4,2,5,3,6,9,0
3267,0,1,2,1,5,5,4,2,9,6
3268,1,0,2,0,5,5,0,4,8,8
3269,1,0,2,2,2,5,5,5,0,5
3270,1,1,2,3,4,5,3,0,6,4
3271,1,1,3,0,5,6,2,6,5,2
3272,0,1,1,3,2,6,5,2,6,5
3273,0,0,3,3,1,3,0,5,6,4
3274,1,1,2,3,3,1,1,3,3,10
3275,1,1,3,0,4,3,4,0,7,3
3276,0,1,0,3,4,1,6,2,5,3
3277,0,1,2,0,0,0,3,5,4,3
3278,1,0,3,4,0,3,1,8,5,9
3279,0,0,1,2,2,1,0,2,0,1
3280,0,0,1,2,4,2,1,8,0,1
3281,0,0,3,0,4,0,3,5,1,2
3282,1,1,0,4,2,5,6,0,1,9
3283,1,0,0,1,1,1,0,6,7,0
3284,0,2,1,1,1,4,0,4,3,0
3285,0,2,3,0,0,2,4,3,7,0
3286,0,0,1,2,1,5,3,2,6,2
3287,1,1,2,4,3,6,5,8,5,1
3288,0,0,2,3,2,0,4,8,5,7
3289,0,2,1,3,3,1,4,3,0,4
3290,1,1,0,3,2,6,1,6,6,5
3291,0,0,0,0,4,6,1,5,8,10
3292,1,1,3,2,1,2,7,6,0,2
3293,1,0,2,3,2,3,5,2,4,10
3294,1,0,1,1,0,0,4,8,7,5
3295,1,0,3,2,5,4,7,4,6,7
3296,0,1,0,3,4,1,3,6,5,2
3297,1,1,2,0,4,2,4,1,1,3
3298,1,0,3,2,2,3,5,4,1,4
3299,0,2,2,2,3,4,5,2,7,8
3300,1,0,2,3,5,5,5,0,4,6
3301,0,2,2,3,1,0,6,1,0,0
3302,0,0,3,0,4,5,6,6,5,9
3303,0,1,0,1,0,6,5,1,0,4
3304,1,1,2,4,5,2,5,3,9,0
3305,0,2,0,0,4,3,6,2,3,3
3306,0,2,1,2,0,5,0,8,3,9
3307,1,1,3,1,4,4,6,6,1,7
3308,1,0,1,3,3,2,7,4,2,9
3309,1,0,1,4,5,5,0,5,9,9
3310,1,1,2,0,5,0,7,3,4,4
3311,0,0,3,4,0,6,7,6,8,10
3312,0,2,1,4,5,0,6,3,7,7
3313,1,0,1,0,1,3,5,5,7,3
3314,1,0,0,4,3,1,7,3,2,6
3315,1,2,0,0,1,2,5,1,6,1
3316,1,2,1,0,4,1,1,2,8,5
3317,1,2,3,3,5,0,1,8,3,7
3318,0,1,3,1,2,2,0,3,7,2
3319,0,2,1,3,1,0,4,1,2,8
3320,0,0,3,4,2,1,6,5,7,3
3321,0,0,0,0,3,0,2,8,0,9
3322,0,1,2,1,2,3,4,0,8,5
3323,0,1,1,1,4,3,5,2,2,8
3324,0,1,0,3,2,1,4,3,7,10
3325,0,0,3,4,1,5,2,8,8,9
3326,1,2,1,3,4,5,5,3,9,1
3327,1,1,0,0,1,4,1,7,4,6
3328,0,2,1,4,1,1,4,4,5,1
3329,1,0,1,0,2,5,7,6,5,7
3330,1,0,2,2,1,3,4,4,9,6
3331,0,1,3,2,4,6,7,3,2,0
3332,1,0,2,1,4,3,7,1,4,5
3333,1,0,0,3,4,4,4,5,7,2
3334,0,0,2,4,1,1,0,3,6,10
3335,0,2,3,0,1,4,4,4,4,0
3336,0,2,1,4,1,2,4,4,0,6
3337,1,2,0,2,1,4,6,1,8,6
3338,1,1,0,4,3,4,4,0,8,1
3339,0,1,0,4,1,1,4,4,3,10
3340,0,2,0,3,3,6,1,0,1,6
3341,0,0,0,1,4,1,2,0,9,2
3342,0,0,3,4,4,5,7,2,2,7
3343,0,2,0,1,3,1,3,4,4,2
3344,1,1,2,0,4,2,1,6,4,6
3345,0,1,2,4,1,2,0,3,2,7
3346,1,2,2,0,1,2,7,1,0,7
3347,0,1,3,4,5,0,4,3,9,10
3348,0,0,0,1,5,1,7,5,9,1
3349,1,0,1,4,0,4,4,0,8,0
3350,0,2,3,3,1,5,2,1,6,1
3351,0,2,3,3,0,1,5,2,8,5
3352,0,0,2,0,4,5,0,4,6,3
3353,1,1,2,2,4,1,2,4,4,1
3354,1,1,1,0,5,4,5,8,0,9
3355,1,1,0,2,3,6,3,5,8,6
3356,1,0,1,1,0,6,7,6,6,4
3357,0,2,3,3,5,1,1,5,3,8
3358,0,1,3,4,0,5,7,1,4,1
3359,0,0,0,3,3,5,7,6,9,5
3360,0,0,2,3,2,1,6,2,3,7
3361,1,2,0,0,5,0,5,8,4,10
3362,1,2,1,2,2,6,2,7,9,1
3363,0,1,3,1,0,3,5,5,7,9
3364,0,2,0,4,4,4,5,8,9,3
3365,1,0,2,2,3,3,2,6,9,3
3366,1,0,1,1,0,1,6,6,8,0
3367,0,1,2,3,5,4,6,3,8,0
3368,0,1,1,2,4,1,1,2,7,8
3369,0,0,3,1,0,5,5,2,5,3
3370,1,1,0,3,1,2,4,2,5,8
3371,0,1,1,3,0,0,7,3,3,6
3372,0,1,3,2,5,4,5,6,3,2
3373,1,1,3,3,0,5,7,7,5,9
3374,1,1,3,2,0,0,0,2,8,3
3375,1,0,1,0,1,4,4,4,0,3
3376,1,1,1,1,1,2,3,0,4,1
3377,1,1,3,3,4,3,4,0,4,10
3378,1,2,0,0,1,0,6,3,0,1
3379,1,0,2,1,2,4,7,4,3,5
3380,0,1,2,1,0,0,0,4,7,6
3381,1,2,1,3,4,3,5,4,7,0
3382,0,2,3,0,5,6,4,5,5,7
3383,0,0,2,2,3,6,5,7,3,6
3384,1,1,3,1,5,0,6,4,9,4
3385,0,2,3,1,3,2,2,7,9,0
3386,0,0,3,1,0,3,5,2,9,2
3387,0,0,0,4,3,1,6,7,5,9
3388,0,2,0,4,4,0,3,8,1,5
3389,0,2,2,3,0,0,6,4,6,3
3390,0,2,1,4,1,3,5,6,4,6
3391,0,2,1,2,3,2,4,6,6,4
3392,0,1,1,3,0,2,4,2,4,4
3393,1,2,3,4,2,3,0,3,7,4
3394,1,2,1,2,4,4,3,2,8,2
3395,0,0,3,1,0,6,2,0,8,4
3396,0,1,0,1,4,6,1,4,9,1
3397,0,0,2,2,1,1,1,8,4,8
3398,0,0,0,1,4,2,0,7,2,1
3399,1,2,1,0,2,0,0,7,5,5
3400,0,1,0,3,1,4,3,2,4,2
3401,1,1,2,2,1,5,2,4,0,3
3402,1,0,3,0,3,1,2,5,1,5
3403,0,1,0,0,3,5,3,1,3,1
3404,1,0,1,1,2,6,1,2,4,2
3405,1,0,1,3,0,6,7,2,5,4
3406,0,2,1,3,2,6,1,0,2,8
3407,0,2,0,1,5,6,7,6,8,4
3408,0,1,2,3,2,4,7,7,5,10
3409,1,2,2,3,0,0,6,5,3,3
3410,1,2,1,1,2,3,2,8,8,5
3411,0,0,0,1,2,4,7,2,6,2
3412,0,1,0,2,2,2,4,5,5,3
3413,1,1,2,0,1,5,3,2,7,3
3414,0,2,1,2,3,2,4,1,2,3
3415,1,1,0,2,1,1,5,8,8,3
3416,0,0,2,4,0,1,1,3,4,4
3417,1,0,2,4,1,1,7,0,3,0
3418,1,1,0,3,5,3,5,2,6,8
3419,1,2,3,4,2,6,4,4,8,8
3420,0,0,0,1,0,3,3,2,3,3
3421,0,2,3,3,1,4,5,2,5,10
3422,0,0,0,2,0,1,7,7,8,9
3423,0,2,3,0,3,6,6,7,0,0
3424,1,0,0,3,2,1,0,8,0,1
3425,0,2,0,4,0,0,7,1,8,7
3426,0,0,3,0,2,0,0,1,3,3
3427,1,2,0,4,3,4,1,5,9,10
3428,1,1,2,1,0,5,5,8,5,10
3429,0,0,1,2,0,1,1,3,6,3
3430,1,0,3,1,0,4,2,0,8,2
3431,0,2,1,1,1,3,4,5,3,3
3432,1,0,0,1,0,6,1,3,9,1
3433,1,0,1,3,2,5,1,7,5,5
3434,0,0,0,2,2,2,5,1,8,3
3435,1,2,1,0,2,0,6,7,3,4
3436,0,0,1,4,3,4,0,5,3,4
3437,0,0,0,0,3,2,3,8,3,6
3438,1,2,0,3,3,0,2,5,0,6
3439,1,2,0,0,0,3,5,6,7,7
3440,1,0,2,0,5,4,7,4,3,3
3441,1,0,0,0,5,3,7,5,7,7
3442,0,2,0,0,5,6,3,1,3,3
3443,0,2,2,2,0,6,7,3,3,10
3444,1,0,0,3,3,5,1,5,8,0
3445,0,0,2,3,4,5,2,3,4,10
3446,0,0,2,4,4,3,1,3,3,3
3447,0,1,0,2,4,5,0,7,5,4
3448,0,2,2,1,2,5,2,3,7,5
3449,1,0,0,4,0,6,7,6,8,6
3450,0,1,0,4,1,4,6,8,4,4
3451,1,1,0,3,4,1,6,2,2,6
3452,1,1,1,2,0,1,2,0,0,1
3453,1,2,1,3,3,2,2,5,6,4
3454,1,1,2,4,0,1,0,5,5,5
3455,0,2,1,4,5,3,0,1,9,1
3456,1,2,3,4,2,5,4,4,4,10
3457,0,1,0,1,4,4,0,7,2,2
3458,0,0,3,1,1,5,5,1,9,1
3459,0,1,3,4,3,5,6,4,7,0
3460,0,1,1,1,1,6,3,4,5,7
3461,1,1,1,3,5,2,7,8,3,1
3462,0,2,3,0,2,3,6,8,8,2
